trip_id,arrival_time,departure_time,stop_id,stop_sequence
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_06_7390,06:50:00,06:51:00,GDY01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_06_7391,06:19:00,06:20:00,GDY01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_06_7392,06:29:00,06:30:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_06_7393,06:53:00,06:54:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_06_7394,06:17:00,06:18:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_06_7395,06:47:00,06:48:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7396,06:05:00,06:06:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7397,06:03:00,06:04:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7398,06:50:00,06:51:00,GDY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_06_7399,06:10:00,06:11:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_06_7400,06:30:00,06:31:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_06_7401,06:41:00,06:42:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_06_7402,06:41:00,06:42:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_06_7403,06:24:00,06:25:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_06_7404,06:52:00,06:53:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_06_7405,06:28:00,06:29:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_06_7406,06:29:00,06:30:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_06_7407,06:55:00,06:56:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_06_7408,06:11:00,06:12:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_06_7409,06:31:00,06:32:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_06_7410,06:33:00,06:34:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7411,06:45:00,06:46:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7412,06:23:00,06:24:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7413,06:51:00,06:52:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_06_7414,06:37:00,06:38:00,MTC_STH01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_06_7415,06:32:00,06:33:00,MTC_STH01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_06_7416,06:35:00,06:36:00,MTC_STH01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_06_7417,06:00:00,06:01:00,MTC_STH01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_06_7418,06:20:00,06:21:00,MTC_STH01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_06_7419,06:42:00,06:43:00,MTC_STH01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_06_7420,06:33:00,06:34:00,CMBT01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_06_7421,06:54:00,06:55:00,CMBT01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_06_7422,06:27:00,06:28:00,CMBT01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7423,06:13:00,06:14:00,CMBT01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7424,06:00:00,06:01:00,CMBT01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7425,06:48:00,06:49:00,CMBT01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_06_7426,06:28:00,06:29:00,VLCY01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_06_7427,06:18:00,06:19:00,VLCY01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_06_7428,06:46:00,06:47:00,VLCY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7429,06:04:00,06:05:00,VLCY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7430,06:44:00,06:45:00,VLCY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_06_7431,06:16:00,06:17:00,VLCY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7432,07:15:00,07:16:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7433,07:01:00,07:02:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7434,07:07:00,07:08:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7435,07:15:00,07:16:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7436,07:42:00,07:43:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7437,07:56:00,07:57:00,MAS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_NORTH_WEST_07_7438,07:12:00,07:13:00,MAS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_NORTH_WEST_07_7439,07:14:00,07:15:00,MAS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_NORTH_WEST_07_7440,07:15:00,07:16:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7441,07:38:00,07:39:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7442,07:27:00,07:28:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7443,07:40:00,07:41:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7444,07:22:00,07:23:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7445,07:20:00,07:21:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7446,07:01:00,07:02:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7447,07:22:00,07:23:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7448,07:58:00,07:59:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7449,07:51:00,07:52:00,MTC_MRN01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7450,07:36:00,07:37:00,MAM01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7451,07:32:00,07:33:00,MAM01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7452,07:30:00,07:31:00,MAM01,1
TRIP_SUN_SERVICE_MTC_FEEDER_11G_07_7453,07:33:00,07:34:00,MAM01,1
TRIP_SUN_SERVICE_MTC_FEEDER_11G_07_7454,07:05:00,07:06:00,MAM01,1
TRIP_SUN_SERVICE_MTC_FEEDER_11G_07_7455,07:27:00,07:28:00,MAM01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7456,07:08:00,07:09:00,MAM01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7457,07:53:00,07:54:00,MAM01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7458,07:12:00,07:13:00,MAM01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_07_7459,07:35:00,07:36:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_07_7460,07:23:00,07:24:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_07_7461,07:12:00,07:13:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7462,07:01:00,07:02:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7463,07:59:00,07:00:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7464,07:12:00,07:13:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7465,07:23:00,07:24:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7466,07:02:00,07:03:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7467,07:16:00,07:17:00,MTC_MYL01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7468,07:27:00,07:28:00,MS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7469,07:57:00,07:58:00,MS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7470,07:55:00,07:56:00,MS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7471,07:11:00,07:12:00,MS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7472,07:43:00,07:44:00,MS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7473,07:57:00,07:58:00,MS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7474,07:40:00,07:41:00,MS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7475,07:04:00,07:05:00,MS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7476,07:11:00,07:12:00,MS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7477,07:01:00,07:02:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7478,07:45:00,07:46:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_07_7479,07:07:00,07:08:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7480,07:55:00,07:56:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7481,07:15:00,07:16:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7482,07:01:00,07:02:00,MTC_BNG01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7483,07:21:00,07:22:00,GDY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7484,07:56:00,07:57:00,GDY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7485,07:02:00,07:03:00,GDY01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7486,07:49:00,07:50:00,GDY01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7487,07:38:00,07:39:00,GDY01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7488,07:35:00,07:36:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7489,07:57:00,07:58:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7490,07:52:00,07:53:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7491,07:57:00,07:58:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7492,07:45:00,07:46:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7493,07:45:00,07:46:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7494,07:43:00,07:44:00,GDY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7495,07:17:00,07:18:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7496,07:00:00,07:01:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7497,07:22:00,07:23:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7498,07:59:00,07:00:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7499,07:06:00,07:07:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_07_7500,07:00:00,07:01:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7501,07:45:00,07:46:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7502,07:49:00,07:50:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_07_7503,07:21:00,07:22:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7504,07:14:00,07:15:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7505,07:20:00,07:21:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7506,07:21:00,07:22:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7507,07:36:00,07:37:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7508,07:48:00,07:49:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7509,07:41:00,07:42:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7510,07:06:00,07:07:00,MTC_STH01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7511,07:39:00,07:40:00,MTC_STH01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_07_7512,07:52:00,07:53:00,MTC_STH01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_07_7513,07:19:00,07:20:00,MTC_STH01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_07_7514,07:57:00,07:58:00,MTC_STH01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_07_7515,07:25:00,07:26:00,MTC_STH01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7516,07:39:00,07:40:00,CMBT01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7517,07:43:00,07:44:00,CMBT01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_07_7518,07:19:00,07:20:00,CMBT01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7519,07:04:00,07:05:00,CMBT01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7520,07:24:00,07:25:00,CMBT01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7521,07:29:00,07:30:00,CMBT01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_07_7522,07:11:00,07:12:00,VLCY01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_07_7523,07:31:00,07:32:00,VLCY01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_07_7524,07:52:00,07:53:00,VLCY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7525,07:33:00,07:34:00,VLCY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7526,07:37:00,07:38:00,VLCY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_07_7527,07:38:00,07:39:00,VLCY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7528,08:48:00,08:49:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7529,08:23:00,08:24:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7530,08:43:00,08:44:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7531,08:24:00,08:25:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7532,08:21:00,08:22:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7533,08:46:00,08:47:00,MAS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_NORTH_WEST_08_7534,08:26:00,08:27:00,MAS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_NORTH_WEST_08_7535,08:10:00,08:11:00,MAS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_NORTH_WEST_08_7536,08:18:00,08:19:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7537,08:06:00,08:07:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7538,08:49:00,08:50:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7539,08:55:00,08:56:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7540,08:02:00,08:03:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7541,08:06:00,08:07:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7542,08:19:00,08:20:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7543,08:59:00,08:00:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7544,08:18:00,08:19:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7545,08:13:00,08:14:00,MTC_MRN01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7546,08:01:00,08:02:00,MAM01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7547,08:47:00,08:48:00,MAM01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7548,08:54:00,08:55:00,MAM01,1
TRIP_SUN_SERVICE_MTC_FEEDER_11G_08_7549,08:44:00,08:45:00,MAM01,1
TRIP_SUN_SERVICE_MTC_FEEDER_11G_08_7550,08:07:00,08:08:00,MAM01,1
TRIP_SUN_SERVICE_MTC_FEEDER_11G_08_7551,08:19:00,08:20:00,MAM01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7552,08:04:00,08:05:00,MAM01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7553,08:42:00,08:43:00,MAM01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7554,08:49:00,08:50:00,MAM01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_08_7555,08:48:00,08:49:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_08_7556,08:14:00,08:15:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_08_7557,08:26:00,08:27:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7558,08:04:00,08:05:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7559,08:03:00,08:04:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7560,08:27:00,08:28:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7561,08:41:00,08:42:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7562,08:05:00,08:06:00,MTC_MYL01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7563,08:45:00,08:46:00,MTC_MYL01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7564,08:35:00,08:36:00,MS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7565,08:08:00,08:09:00,MS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7566,08:58:00,08:59:00,MS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7567,08:43:00,08:44:00,MS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7568,08:08:00,08:09:00,MS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7569,08:28:00,08:29:00,MS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7570,08:54:00,08:55:00,MS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7571,08:02:00,08:03:00,MS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7572,08:12:00,08:13:00,MS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7573,08:58:00,08:59:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7574,08:52:00,08:53:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_08_7575,08:47:00,08:48:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7576,08:57:00,08:58:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7577,08:27:00,08:28:00,MTC_BNG01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7578,08:32:00,08:33:00,MTC_BNG01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7579,08:56:00,08:57:00,GDY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7580,08:55:00,08:56:00,GDY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7581,08:31:00,08:32:00,GDY01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7582,08:32:00,08:33:00,GDY01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7583,08:18:00,08:19:00,GDY01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7584,08:06:00,08:07:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7585,08:23:00,08:24:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7586,08:00:00,08:01:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7587,08:05:00,08:06:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7588,08:16:00,08:17:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7589,08:45:00,08:46:00,GDY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7590,08:49:00,08:50:00,GDY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7591,08:02:00,08:03:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7592,08:22:00,08:23:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7593,08:01:00,08:02:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7594,08:29:00,08:30:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7595,08:45:00,08:46:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_08_7596,08:03:00,08:04:00,CMRL_AIR01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7597,08:09:00,08:10:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7598,08:07:00,08:08:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_08_7599,08:19:00,08:20:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7600,08:04:00,08:05:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7601,08:37:00,08:38:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7602,08:16:00,08:17:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7603,08:15:00,08:16:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7604,08:37:00,08:38:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7605,08:35:00,08:36:00,CMRL_ALN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7606,08:27:00,08:28:00,MTC_STH01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7607,08:16:00,08:17:00,MTC_STH01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_08_7608,08:12:00,08:13:00,MTC_STH01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_08_7609,08:08:00,08:09:00,MTC_STH01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_08_7610,08:00:00,08:01:00,MTC_STH01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_08_7611,08:55:00,08:56:00,MTC_STH01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7612,08:03:00,08:04:00,CMBT01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7613,08:23:00,08:24:00,CMBT01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_08_7614,08:28:00,08:29:00,CMBT01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7615,08:37:00,08:38:00,CMBT01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7616,08:16:00,08:17:00,CMBT01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7617,08:45:00,08:46:00,CMBT01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_08_7618,08:02:00,08:03:00,VLCY01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_08_7619,08:18:00,08:19:00,VLCY01,1
TRIP_SUN_SERVICE_MRTS_BEACH_VELACHERY_08_7620,08:17:00,08:18:00,VLCY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7621,08:43:00,08:44:00,VLCY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7622,08:30:00,08:31:00,VLCY01,1
TRIP_SUN_SERVICE_MTC_TRUNK_570_08_7623,08:59:00,08:00:00,VLCY01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_09_7624,09:29:00,09:30:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_09_7625,09:39:00,09:40:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_BLUE_LINE_09_7626,09:08:00,09:09:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_09_7627,09:30:00,09:31:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_09_7628,09:54:00,09:55:00,MAS01,1
TRIP_SUN_SERVICE_CMRL_GREEN_LINE_09_7629,09:19:00,09:20:00,MAS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_NORTH_WEST_09_7630,09:21:00,09:22:00,MAS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_NORTH_WEST_09_7631,09:50:00,09:51:00,MAS01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_NORTH_WEST_09_7632,09:35:00,09:36:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_09_7633,09:36:00,09:37:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_09_7634,09:14:00,09:15:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_09_7635,09:41:00,09:42:00,MAS01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_09_7636,09:20:00,09:21:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_09_7637,09:47:00,09:48:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_21G_09_7638,09:14:00,09:15:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_09_7639,09:45:00,09:46:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_09_7640,09:36:00,09:37:00,MTC_MRN01,1
TRIP_SUN_SERVICE_MTC_TRUNK_29C_09_7641,09:29:00,09:30:00,MTC_MRN01,1
TRIP_SUN_SERVICE_SR_SUBURBAN_SOUTH_09_7642,09:23:00,09:24:00,MAM01,1
