route_id,service_id,trip_id,trip_headsign,direction_id
MUNI_F_MARKET,SUN_SERVICE,T_4142,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4143,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4144,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4145,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4146,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4147,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SUN_SERVICE,T_4148,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4149,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4150,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4151,Inbound / Outbound MUNI_F_MARKET,0
MUNI_METRO_K_T,SUN_SERVICE,T_4152,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4153,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4154,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SUN_SERVICE,T_4155,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4156,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4157,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4158,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_N,SUN_SERVICE,T_4159,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4160,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4161,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4162,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4163,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4164,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4165,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SUN_SERVICE,T_4166,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4167,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4168,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4169,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4170,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4171,Inbound / Outbound MUNI_BUS_44,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4172,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4173,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4174,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4175,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4176,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4177,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4178,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4179,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4180,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4181,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SUN_SERVICE,T_4182,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SUN_SERVICE,T_4183,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SUN_SERVICE,T_4184,Inbound / Outbound MUNI_METRO_N,0
MUNI_F_MARKET,SUN_SERVICE,T_4185,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4186,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4187,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SUN_SERVICE,T_4188,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4189,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4190,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4191,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4192,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4193,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SUN_SERVICE,T_4194,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4195,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4196,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4197,Inbound / Outbound MUNI_F_MARKET,0
MUNI_METRO_K_T,SUN_SERVICE,T_4198,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4199,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4200,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SUN_SERVICE,T_4201,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4202,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4203,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4204,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_N,SUN_SERVICE,T_4205,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4206,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4207,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4208,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4209,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4210,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4211,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SUN_SERVICE,T_4212,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4213,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4214,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4215,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4216,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4217,Inbound / Outbound MUNI_BUS_44,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4218,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4219,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4220,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4221,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4222,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4223,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4224,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4225,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4226,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4227,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SUN_SERVICE,T_4228,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SUN_SERVICE,T_4229,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SUN_SERVICE,T_4230,Inbound / Outbound MUNI_METRO_N,0
MUNI_F_MARKET,SUN_SERVICE,T_4231,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4232,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4233,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SUN_SERVICE,T_4234,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4235,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4236,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4237,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4238,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4239,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SUN_SERVICE,T_4240,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4241,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4242,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4243,Inbound / Outbound MUNI_F_MARKET,0
MUNI_METRO_K_T,SUN_SERVICE,T_4244,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4245,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4246,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SUN_SERVICE,T_4247,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4248,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4249,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4250,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_N,SUN_SERVICE,T_4251,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4252,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4253,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4254,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4255,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4256,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4257,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SUN_SERVICE,T_4258,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4259,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4260,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4261,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4262,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4263,Inbound / Outbound MUNI_BUS_44,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4264,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4265,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4266,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4267,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4268,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4269,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4270,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4271,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4272,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4273,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SUN_SERVICE,T_4274,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SUN_SERVICE,T_4275,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SUN_SERVICE,T_4276,Inbound / Outbound MUNI_METRO_N,0
MUNI_F_MARKET,SUN_SERVICE,T_4277,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4278,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4279,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SUN_SERVICE,T_4280,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4281,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4282,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4283,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4284,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4285,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SUN_SERVICE,T_4286,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4287,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4288,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4289,Inbound / Outbound MUNI_F_MARKET,0
MUNI_METRO_K_T,SUN_SERVICE,T_4290,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4291,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4292,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SUN_SERVICE,T_4293,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4294,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4295,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4296,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_N,SUN_SERVICE,T_4297,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4298,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4299,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4300,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4301,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4302,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4303,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SUN_SERVICE,T_4304,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4305,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4306,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4307,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4308,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4309,Inbound / Outbound MUNI_BUS_44,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4310,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4311,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4312,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4313,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4314,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4315,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4316,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4317,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4318,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4319,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SUN_SERVICE,T_4320,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SUN_SERVICE,T_4321,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SUN_SERVICE,T_4322,Inbound / Outbound MUNI_METRO_N,0
MUNI_F_MARKET,SUN_SERVICE,T_4323,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4324,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4325,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SUN_SERVICE,T_4326,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4327,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4328,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4329,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4330,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4331,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SUN_SERVICE,T_4332,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4333,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4334,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4335,Inbound / Outbound MUNI_F_MARKET,0
MUNI_METRO_K_T,SUN_SERVICE,T_4336,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4337,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4338,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SUN_SERVICE,T_4339,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4340,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4341,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4342,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_N,SUN_SERVICE,T_4343,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4344,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4345,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4346,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4347,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4348,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4349,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SUN_SERVICE,T_4350,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4351,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4352,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4353,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4354,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4355,Inbound / Outbound MUNI_BUS_44,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4356,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4357,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4358,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4359,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4360,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4361,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4362,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4363,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4364,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4365,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SUN_SERVICE,T_4366,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SUN_SERVICE,T_4367,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SUN_SERVICE,T_4368,Inbound / Outbound MUNI_METRO_N,0
MUNI_F_MARKET,SUN_SERVICE,T_4369,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4370,Inbound / Outbound MUNI_CABLE_CAR_PH,1
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4371,Inbound / Outbound MUNI_CABLE_CAR_PM,0
MUNI_F_MARKET,SUN_SERVICE,T_4372,Inbound / Outbound MUNI_F_MARKET,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4373,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4374,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4375,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4376,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4377,Inbound / Outbound MUNI_F_MARKET,0
BART_CORE,SUN_SERVICE,T_4378,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4379,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4380,Inbound / Outbound MUNI_METRO_N,1
MUNI_F_MARKET,SUN_SERVICE,T_4381,Inbound / Outbound MUNI_F_MARKET,0
MUNI_METRO_K_T,SUN_SERVICE,T_4382,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4383,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4384,Inbound / Outbound MUNI_T_CENTRAL,0
BART_CORE,SUN_SERVICE,T_4385,Inbound / Outbound BART_CORE,1
MUNI_METRO_K_T,SUN_SERVICE,T_4386,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4387,Inbound / Outbound MUNI_METRO_N,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4388,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_METRO_N,SUN_SERVICE,T_4389,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4390,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4391,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4392,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4393,Inbound / Outbound MUNI_METRO_N,0
BART_CORE,SUN_SERVICE,T_4394,Inbound / Outbound BART_CORE,1
MUNI_METRO_N,SUN_SERVICE,T_4395,Inbound / Outbound MUNI_METRO_N,0
MUNI_METRO_N,SUN_SERVICE,T_4396,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4397,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4398,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4399,Inbound / Outbound MUNI_BUS_44,1
MUNI_METRO_N,SUN_SERVICE,T_4400,Inbound / Outbound MUNI_METRO_N,0
MUNI_BUS_44,SUN_SERVICE,T_4401,Inbound / Outbound MUNI_BUS_44,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4402,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4403,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4404,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4405,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_T_CENTRAL,SUN_SERVICE,T_4406,Inbound / Outbound MUNI_T_CENTRAL,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4407,Inbound / Outbound MUNI_CABLE_CAR_PM,1
MUNI_METRO_K_T,SUN_SERVICE,T_4408,Inbound / Outbound MUNI_METRO_K_T,0
MUNI_METRO_N,SUN_SERVICE,T_4409,Inbound / Outbound MUNI_METRO_N,1
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4410,Inbound / Outbound MUNI_CABLE_CAR_PH,0
MUNI_CABLE_CAR_PM,SUN_SERVICE,T_4411,Inbound / Outbound MUNI_CABLE_CAR_PM,1
BART_CORE,SUN_SERVICE,T_4412,Inbound / Outbound BART_CORE,0
MUNI_METRO_K_T,SUN_SERVICE,T_4413,Inbound / Outbound MUNI_METRO_K_T,1
MUNI_METRO_N,SUN_SERVICE,T_4414,Inbound / Outbound MUNI_METRO_N,0
MUNI_F_MARKET,SUN_SERVICE,T_4415,Inbound / Outbound MUNI_F_MARKET,0
MUNI_CABLE_CAR_PH,SUN_SERVICE,T_4416,Inbound / Outbound MUNI_CABLE_CAR_PH,1
